id,norma,norma_completa,categoria,concepte,article,naturalesa,quantia,descompte,punts,proposta_retirada,pagina,font,estat,verificacio
sct-16-0-11,RGC,Reglament general de circulació,NORMES DE PRIORITAT DE PAS,"Accedir a una glorieta sense cedir el pas a un vehicle que circula per la via circular, de manera que se'l força a maniobrar bruscament",57.1.c),G,200,100,4,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-12,RGC,Reglament general de circulació,NORMES DE PRIORITAT DE PAS,"Accedir a una autopista o a una autovia sense cedir el pas a un vehicle que hi circula, de manera que se’l força a maniobrar bruscament",57.1.d),G,200,100,4,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-14,RGC,Reglament general de circulació,NORMES DE PRIORITAT DE PAS,"No mostrar amb prou antelació, per la forma de circular i, especialment, amb la reducció progressiva de la velocitat, que es cedirà el pas en una intersecció",58.1,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-16,RGC,Reglament general de circulació,NORMES DE PRIORITAT DE PAS,"Entrar en una intersecció, en un pas de vianants o en un pas per a ciclistes quan en atenció a la circulació el vehicle queda detingut de forma que impedeix o obstrueix la circulació transversal",59.1,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-17,RGC,Reglament general de circulació,NORMES DE PRIORITAT DE PAS,"Estar detingut en una intersecció regulada per semàfor, obstaculitzant la circulació i no sortir-ne al més aviat possible, sempre que pugui fer-ho sense dificultar la marxa dels altres usuaris que avancen en el sentit permès",59.2,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-20,RGC,Reglament general de circulació,"TRAMS EN OBRES, ESTRETALLS I TRAMS DE GRAN PENDENT",No respectar la prioritat del vehicle que ha entrat primer en un estretall no senyalitzat fent impossible o molt difícil el pas simultani de dos vehicles que circulen en sentit contrari,60.1,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-21,RGC,Reglament general de circulació,"TRAMS EN OBRES, ESTRETALLS I TRAMS DE GRAN PENDENT",No circular pel lloc indicat per fer-ho en una via amb obres de reparació,60.2,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-22,RGC,Reglament general de circulació,"TRAMS EN OBRES, ESTRETALLS I TRAMS DE GRAN PENDENT",Superar a un vehicle que es troba detingut esperant per passar davant d’una obra de reparació de la via,60.4,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-23,RGC,Reglament general de circulació,"TRAMS EN OBRES, ESTRETALLS I TRAMS DE GRAN PENDENT",No obeir les indicacions del personal destinat a la regulació del pas de vehicles en trams en obres,60.5,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-25,RGC,Reglament general de circulació,"TRAMS EN OBRES, ESTRETALLS I TRAMS DE GRAN PENDENT",No respectar el senyal de prioritat de pas en un pont o una obra de pas l’amplada del qual no permet l’encreuament de vehicles,61.1,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-26,RGC,Reglament general de circulació,"TRAMS EN OBRES, ESTRETALLS I TRAMS DE GRAN PENDENT","No retrocedir en un pont o en una obra de pas per deixar passar a un altre vehicle que circula en sentit contrari i que gaudeix de prioritat de pas senyalitzada, quan l’encreuament és impossible",61.2,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-27,RGC,Reglament general de circulació,"TRAMS EN OBRES, ESTRETALLS I TRAMS DE GRAN PENDENT","No respectar la prioritat de pas, el conductor d’un vehicle que necessita autorització especial per circular, a un altre d’idèntiques característiques, en un pont amb l’amplada de la calçada inferior a 6 metres",61.3,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-16-0-29,RGC,Reglament general de circulació,"TRAMS EN OBRES, ESTRETALLS I TRAMS DE GRAN PENDENT","No respectar l’ordre de preferència en un estretall no senyalitzat el conductor del vehicle ressenyat que reglamentàriament ha de fer marxa enrere L’ordre de preferència entre els diferents tipus de vehicles és el següent: a) Vehicles especials i transports especials que excedeixen les masses o dimensions establertes en les normes reguladores dels vehicles b) Conjunt de vehicles, excepte els de la lletra d) c) Vehicles de tracció animal d) Turismes que arrosseguen remolcs de fins a 750 kg i autocaravanes e) Vehicles destinats al transport col·lectiu de viatgers f) Camions, tractocamions i furgons g) Turismes i vehicles derivats de turismes h) Vehicles especials que no excedeixen les masses o dimensions establertes en les normes reguladores dels vehicles, quadricicles i quadricicles lleugers i) Vehicles de tres rodes, motocicletes amb sidecar i ciclomotors de tres rodes j) Motocicletes, ciclomotors de dues rodes i bicicletes La relació de preferència entre vehicles del mateix tipus és la següent: 1r El vehicle que hagi d’anar marxa enrere més distància 2n Si la distància és la mateixa, el vehicle de més amplada, llargada o MMA",62.1,G,200,100,0,,16,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-2,RGC,Reglament general de circulació,"TRAMS EN OBRES, ESTRETALLS I TRAMS DE GRAN PENDENT",No respectar la preferència de pas del vehicle que circula en sentit ascendent en un tram estret de gran pendent que fa impossible o molt difícil el pas simultani de dos vehicles que circulen en sentit contrari S’entenen com a trams de gran pendent els que tenen una inclinació mínima del 7%,63.1,G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-5,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS","No respectar la prioritat de pas dels ciclistes que circulen per un carril bici, pas per a ciclistes o voral degudament senyalitzats",64.a),G,200,100,4,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-6,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS",Girar amb el vehicle per entrar en una altra via sense donar la prioritat de pas als ciclistes que hi circulen,64.b),G,200,100,4,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-7,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS",No respectar la prioritat de pas dels ciclistes que circulen en grup i que el primer d’ells ha iniciat l’encreuament o ha entrat en una glorieta,64.c),G,200,100,4,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-9,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS",No respectar la prioritat de pas dels vianants en un pas degudament senyalitzat. Només es detrauran punts quan l’infractor sigui el conductor d’un vehicle per al que es requereix llicència o permís de conduir.,65.1.a),G,200,100,4,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-10,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS",Girar amb el vehicle per entrar en una altra via sense donar la prioritat de pas als vianants que la travessen,65.1.b),G,200,100,4,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-11,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS",Travessar amb un vehicle el voral sense donar la prioritat de pas als vianants que hi circulen perquè no disposen de zona de vianants,65.1.c),G,200,100,4,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-12,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS",Travessar amb un vehicle una zona de vianants pel pas habilitat a l’efecte sense deixar passar els vianants que hi circulen,65.2,G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-13,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS","Circular amb un vehicle sense cedir el pas als vianants que utilitzen un transport col·lectiu de viatgers, en una parada senyalitzada, i es troben entre aquest vehicle i la zona de vianants o refugi més pròxim",65.3.a),G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-14,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS","Circular amb un vehicle sense cedir el pas a una tropa en formació, fila escolar o comitiva organitzada",65.3.b),G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-16,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS",No respectar la prioritat de pas dels animals que circulen per una carrerada degudament senyalitzada,66.1.a),G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-17,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS",Girar amb el vehicle per entrar en una altra via sense donar la prioritat de pas als animals que la travessen,66.1.b),G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-18,RGC,Reglament general de circulació,"NORMES DE COMPORTAMENT DELS CONDUCTORS RESPECTE ELS CICLISTES, VIANANTS I ANIMALS",Travessar amb un vehicle el voral sense donar la prioritat de pas als animals que hi circulen perquè no disposen de carrerada,66.1.c),G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-20,RGC,Reglament general de circulació,VEHICLES EN SERVEI D’URGÈNCIA,"Fer ús de la prioritat de pas, el conductor d’un vehicle de servei d’urgència, sense trobar-se en servei urgent",67.1,G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-21,RGC,Reglament general de circulació,VEHICLES EN SERVEI D’URGÈNCIA,"Conduir un vehicle prioritari, en servei urgent, sense adoptar les precaucions necessàries per no posar en perill a la resta d’usuaris (indicar la maniobra realitzada i el perill creat)",68.1,G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-22,RGC,Reglament general de circulació,VEHICLES EN SERVEI D’URGÈNCIA,"No obeir, el conductor d’un vehicle prioritari, les ordres i senyals dels agents de circulació",68.1,G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-24,RGC,Reglament general de circulació,VEHICLES EN SERVEI D’URGÈNCIA,"No facilitar el pas a un vehicle prioritari que circula en servei d’urgència, després de percebre els senyals que anuncien la seva proximitat",69,G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-25,RGC,Reglament general de circulació,VEHICLES EN SERVEI D’URGÈNCIA,No detenir el vehicle davant les indicacions lluminoses emeses per un vehicle policial en servei d’urgència,69,G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-27,RGC,Reglament general de circulació,VEHICLES EN SERVEI D’URGÈNCIA,"Circular en servei d’urgència, el conductor d’un vehicle no prioritari, sense motiu",70.1,G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-28,RGC,Reglament general de circulació,VEHICLES EN SERVEI D’URGÈNCIA,"No senyalitzar de forma reglamentària la circulació d’un vehicle no prioritari en servei d’urgència S’ha d’utilitzar l’avisador acústic de forma intermitent, connectant el llum d’emergència, si el vehicle en disposa, o fent voleiar un mocador o un procediment similar",70.1,G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-17-0-29,RGC,Reglament general de circulació,VEHICLES EN SERVEI D’URGÈNCIA,No facilitar el pas a un vehicle no prioritari en servei d’urgència,70.2,G,200,100,0,,17,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
